Left Cerebral White Matter,Left Cerebral Cortex ,Left Lateral Ventrical,Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Brain-Stem,Left Hippocampus,Left Amygdala,Left Accumbens,Right Cerebral White Matter,Right Cerebral Cortex ,Right Lateral Ventricle,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens,filename,subject,emotion,priming
0.04082399009141591,0.7675809729712771,-1.3069551642837722,0.5562963026330809,0.37332562073489084,0.3091142078087313,0.4305370857508066,0.21661483529515266,0.916530624323312,1.7171519626254348,-0.29104451201426684,0.09406340102192032,0.7052996286595788,-0.43586748450543444,0.6547750800676561,1.4973719830578636,-0.3356103350726177,0.3794045128494177,1.0503201023386857,1.6971490904893873,-0.7350056615327525,./emotion-fmri-neu/cp002_beta_anger_incongruent_c0.nii.gz,2,anger,incongruent
1.0976973525539646,1.5935185387854032,0.5755975671733893,2.601639374869503,1.2621355965417014,0.9947291524648693,1.9076414572879197,1.173097123244994,1.8334382578817814,2.5251107724630777,-0.03826234593307273,0.9571824044881029,1.4310858389425047,0.6522926842740584,2.165750773780167,2.119763366678783,0.9992302208268803,1.7421146791929178,1.1454503730095222,2.124128041387744,0.12245059683562064,./emotion-fmri-neu/cp002_beta_anger_neutral_c0.nii.gz,2,anger,neutral
0.834307057302606,1.1366829745302387,0.5267356350997199,1.1986022404484593,0.5468834245452302,1.0335193356530634,0.5285122915231609,1.2057839963004409,0.6591139830066849,0.3448667094657289,-0.1079802896270038,0.7380445722007856,0.9880754608133138,1.0325949924909354,1.0428184179495814,1.8180992370373343,0.7891592926416332,0.3110116076424971,1.2053374331286548,0.5533796455047575,0.593444643627291,./emotion-fmri-neu/cp002_beta_fear_congruent_c0.nii.gz,2,fear,congruent
0.5864990358014015,1.0719778665541104,-0.19899424478001937,1.6288949010597578,-0.649292486908451,-0.9021009810324071,-0.22465217110841335,1.1019206976578972,1.1949017673607771,0.7409559504175391,-0.6484170047628789,0.6702305321359322,0.9925348039283137,0.46237193189878534,1.3605673931288973,0.7136913325468499,-0.286382928175941,0.2192706743983085,0.631369909143381,0.10656536967012589,0.38175539853206464,./emotion-fmri-neu/cp002_beta_fear_incongruent_c0.nii.gz,2,fear,incongruent
0.5782636579511038,1.100188297414204,-1.172845949989366,1.442555169371246,0.0106841402567107,-0.6317477264239195,-0.2829756702655642,0.7467790026051554,1.3685525394443976,1.6130436559606995,-1.6120928764714424,0.5764773662396615,1.024675323283774,-0.38466364803145003,1.1450153647716508,0.9718539194397491,-0.8040595292156322,-1.068098481813629,1.3331987954559048,1.0046813031352597,-0.7716576639838554,./emotion-fmri-neu/cp002_beta_fear_neutral_c0.nii.gz,2,fear,neutral
0.08593774392179433,0.7851704687028906,-0.6213336354799998,0.14390779784054106,-0.8834677137048589,-0.23264628782100705,0.10537710243066145,0.4294173839916953,-0.24486478160010058,-0.23048634857475359,-1.0795970861511264,0.0748532662267799,0.6881877501077067,-0.6219722454874371,0.2621638661543051,0.029632483684687516,0.391489547805438,0.7040154777895102,0.40702106404692956,0.19265074813708233,0.8376633913385582,./emotion-fmri-neu/cp002_beta_disgust_congruent_c0.nii.gz,2,disgust,congruent
0.4541641456375858,1.1677778883251315,-0.7865616741704688,2.0405967911250262,0.24898594276375846,0.5161575438396845,0.6886635101464582,0.20028350625585384,1.0998506319062606,1.8106107791116381,-0.594471989594199,0.4377575173735154,0.9110716613428443,-0.3846113219569843,1.505648650968506,1.2779881609458277,0.2691870005333688,0.053406357367302905,0.871796830761084,0.9318175387637225,0.1636964737427701,./emotion-fmri-neu/cp002_beta_disgust_incongruent_c0.nii.gz,2,disgust,incongruent
0.20200278549401537,1.2535567618113015,-1.3930385377213443,2.030360833303846,0.9299246625451415,-0.04889266742032145,0.0626686156216392,0.898425429530206,0.4744784942148908,1.4793229331708981,-0.5455799069416729,0.23591534113617413,1.138405751374714,-0.5802076799726322,1.7704275369838245,1.3260799630800877,0.2868229970793479,0.46641678309138,1.0237115917505288,1.609480378385739,0.3791799671377599,./emotion-fmri-neu/cp002_beta_disgust_neutral_c0.nii.gz,2,disgust,neutral
-0.27197101748987895,0.14966143529097914,-0.34195895221344774,-0.6328983539789691,0.14773049556961704,0.19937608230360895,-0.0625247444761235,-0.8870974098722525,1.3887590798330385,1.6750279928853273,1.0033402505578268,-0.4851579252798442,0.17098301989365952,-0.70136940645568,-0.11393391851732355,0.0708228437037257,0.5041796889365006,-0.9878345882189671,0.5778469123308222,1.5102089843601993,0.8688485324432348,./emotion-fmri-neu/cp003_beta_anger_congruent_c0.nii.gz,3,anger,congruent
-0.021971776118805745,0.6495371587954608,-1.124175972405519,0.0612233471793498,0.6328826374269186,0.6156374815054457,0.6503673052757273,-0.5938497839023746,0.12617257446167146,1.7361243274607234,1.2355188242597472,-0.2760213391309335,0.5681374660367178,-1.4427378317737745,0.2367678782320365,-0.14170582005593385,0.419263476665183,0.07926522390105306,-0.45612800267510417,1.046996109830595,0.4385733235556933,./emotion-fmri-neu/cp003_beta_anger_incongruent_c0.nii.gz,3,anger,incongruent
-0.3076023231102057,0.6053305054117205,-1.8072996970772135,-0.5282975131139037,-0.7434036793199112,0.19467030518898135,0.47029935474376233,0.2642433075068277,0.35472419682569306,1.6351938550898844,3.0952239576154486,-0.6267043172063739,0.5241812469845927,-2.1887211508800517,-0.2915593037256271,-1.0522981824349678,0.47690929428691087,0.5610202228431646,0.25898142837443294,1.5401008983041553,2.349806420382521,./emotion-fmri-neu/cp003_beta_anger_neutral_c0.nii.gz,3,anger,neutral
0.5000792402757273,0.9812843652771854,0.6149963900708408,1.9139075977835538,1.2103576755778613,1.288679315064289,1.3037590484902144,-0.6472641740007675,0.6015533674516751,1.7112289226402575,0.20402519632267177,0.5417071224760082,1.0464459760304472,0.5275819666085756,2.1096401814457098,1.382899972439498,1.8059645809043763,1.059807456376367,0.11093345794416372,1.9111187019231994,0.8322105451809735,./emotion-fmri-neu/cp003_beta_fear_congruent_c0.nii.gz,3,fear,congruent
-0.2918828860208966,0.3267800446170624,-1.8256107756850408,-0.09835425819817763,0.5956685871148125,0.7531023444663736,0.8363932382062303,-0.11437767077605024,0.24478506285769913,0.9161769570717025,2.7305244463640137,-0.4191189808543713,0.3914638624795553,-2.70276836414611,0.041368820333001974,-0.571221514710889,0.34544539988609285,0.258945876798086,-0.13737700291907656,1.0506241895644202,1.319807652109356,./emotion-fmri-neu/cp003_beta_fear_incongruent_c0.nii.gz,3,fear,incongruent
0.31720863512198044,1.6224928121953774,-1.4272008778096716,0.7357103047516791,1.7320522404105059,0.6533482286190274,0.7852456343590704,0.6533169643092109,0.1507459169671489,0.7390134552709295,3.6556190527796173,0.20495823733229807,1.4165158672350475,-1.4651540127455545,0.5193767637977174,1.597371284334018,0.6339045219896748,0.17602480015469926,-0.6802066100001265,1.6968641514835023,1.243330181228588,./emotion-fmri-neu/cp003_beta_fear_neutral_c0.nii.gz,3,fear,neutral
0.2520145288275478,0.8144193912484458,0.37565609883668327,2.0239984298207223,1.2681180562363816,1.7463641651838808,1.8294063478436708,-0.11310218525903352,0.25780767492475315,1.3803588110576357,1.4642126969670257,0.2022854993433979,0.8807088291285337,-0.19180959348702706,2.5836121126721565,0.8275147164564639,1.3626695378887803,0.5047802828172042,0.22288789953641883,1.2592286337409657,1.0107922032943857,./emotion-fmri-neu/cp003_beta_disgust_congruent_c0.nii.gz,3,disgust,congruent
-0.2706065124495384,0.26294472799809815,-1.5194630398840698,0.10522520909597381,0.768632355027928,0.1940551641426407,0.5937200667868754,-1.0502452139757663,-0.191668628380261,0.7659943045293266,0.7281994286558225,-0.46126845167873587,0.31213811964877525,-1.5557342167526227,0.38133609494278753,-0.13017638281580018,0.5164560060499943,0.6417376918468652,-0.4695060933475862,0.837591047402038,0.3354191169113797,./emotion-fmri-neu/cp003_beta_disgust_incongruent_c0.nii.gz,3,disgust,incongruent
-0.5866170054459269,-0.03286004804895666,-2.621066935677337,-1.158960621695177,-0.300095923214606,-0.037896162386311466,-0.016084363882301438,-1.5133620630996405,0.07352223796009971,0.22716640707089308,-0.7861555890548614,-0.46397044421466177,0.10969781079916727,-2.0740975222792404,-0.9140851345913025,-0.14338011780736704,-0.19970443048677494,-0.39311900089268254,0.06481008926140061,0.2764148297366608,-0.9397504310748213,./emotion-fmri-neu/cp003_beta_disgust_neutral_c0.nii.gz,3,disgust,neutral
1.098581561437529,1.8399213670247836,-0.8821922076609837,-0.7380644314822884,0.3613112072099845,-0.8400405888051344,-0.30033120319898315,0.39678946198797527,0.10571871329869507,0.5598724448730823,0.8344474707614596,1.2687928913285398,2.02988689428001,-0.19642054411106818,-1.0403133918123706,0.8074236717829074,0.4670957478995853,0.5365667644464279,-0.08917651714280077,-0.7783215848059853,0.5448225121823838,./emotion-fmri-neu/cp004_beta_anger_congruent_c0.nii.gz,4,anger,congruent
0.8971945043022231,1.5281252113126749,-2.427243837496128,0.6218965632354567,0.26569708665493,0.3428186519053044,0.31191889436134784,0.8349377973057229,0.178152196053689,0.6927026961840476,-0.4118792933804181,0.7403856012307608,1.834354679943687,-3.1148881740816683,0.0038773796231605377,0.9103934335009496,0.15797033297964685,0.2972578972771434,-0.08260716006114482,0.44587172298397126,-0.06183198574824321,./emotion-fmri-neu/cp004_beta_anger_incongruent_c0.nii.gz,4,anger,incongruent
2.1548521074615077,3.377188403831329,0.7754947475378592,0.5083494153388937,3.5052571421095666,-0.054243530995965024,-0.5875056156801789,0.28471255363234693,1.4353237047520542,0.728138559970951,1.3420259518507283,1.9477826322055292,3.127636639243536,0.47458469827765337,0.9043947685032042,4.038135186256187,0.2450202038263659,1.1737183309097514,1.407600542366283,0.99455604527616,2.3987702675860216,./emotion-fmri-neu/cp004_beta_anger_neutral_c0.nii.gz,4,anger,neutral
-1.5104012103030984,-0.5368647979697213,-3.151152160445335,-0.168962713213728,-2.041085485576092,-1.9791183447651737,-0.5240868612139247,-4.511749226525864,-0.15417453846752377,0.016236983500492345,0.30164161917588517,-0.7754140528001486,0.12227644747863237,-1.4279117626389455,-0.39293836131138027,-0.874793005720901,-0.9654599130401286,-0.2019362400247687,0.3786348854005648,-1.2066518843888312,0.3316157901650604,./emotion-fmri-neu/cp004_beta_fear_congruent_c0.nii.gz,4,fear,congruent
0.4025721298798552,1.2036088333980093,-3.3807343733846764,-0.17086295858113482,0.6631694286301923,0.41575038983997464,1.0038799959834188,0.06410843482061755,-0.18308755360581414,0.3160158878585797,-0.6570164895786903,0.8894251027218755,1.5556182281382043,-2.937789580146981,-0.7018038394308627,1.5485820282367513,1.1432756744067478,0.9375306933448365,0.05675778406665169,0.307560391198536,1.3720634317366436,./emotion-fmri-neu/cp004_beta_fear_incongruent_c0.nii.gz,4,fear,incongruent
-0.7511010664986364,-0.09176278270727313,-3.9940597778135323,-1.5598744828484576,-4.486887648628721,-3.6363817341088778,-2.8551831838254977,0.09028560935829423,-2.402256121208747,-2.5085028454916856,-3.009457093646695,-0.34658256004346755,0.718583517696836,-4.504828768141259,-2.105697502819699,-4.104989698398747,-1.893309866868541,-1.1976094365195127,-1.0919351659880494,-0.348570300592354,-4.012903018508619,./emotion-fmri-neu/cp004_beta_fear_neutral_c0.nii.gz,4,fear,neutral
-1.5873937345756945,-1.2196850497092653,-5.4383092925235434,-0.6974928562222208,-3.615596345109081,-1.7276704490038592,-0.7056287917185387,-0.2726852861879283,-0.5967339010224513,-0.9547140312264495,-1.6109220242890356,-1.1523832448273397,-0.6945241230950592,-5.061882475440408,-1.6278600774825358,-2.8811500778254913,-1.178299865723075,-0.834027503316132,-0.8558001405031437,-1.264152255674777,-3.1465500983533095,./emotion-fmri-neu/cp004_beta_disgust_congruent_c0.nii.gz,4,disgust,congruent
0.7443993254697726,1.3238804674502171,-2.560339805227982,-0.15192319772680374,-0.020338391463272952,0.25638400117414845,0.9371821040939968,0.20776252854772398,1.2178383632281227,2.3246394534808794,-1.0729181734781092,0.47994895674866894,1.3152953244104886,-2.99528885093815,-0.8042477579382006,0.9380162594219609,-0.3085419942553214,0.052363228013299214,-1.7477027357330737,-1.1154178639784782,-0.2110367499775201,./emotion-fmri-neu/cp004_beta_disgust_incongruent_c0.nii.gz,4,disgust,incongruent
2.3508832181714414,3.080444174620991,0.4422480344116201,1.529104904456468,3.18624658070391,1.9475765029111403,1.550085990849228,-2.476630877512949,-0.19346927987743842,0.8400248549440635,2.4479119236735056,2.7287840315231886,3.4561349918843836,0.7288416325450803,1.8643261247338518,3.6570311834430482,2.927377295366739,2.1608664104116286,-0.7215182980185767,-1.236671952971309,2.949748849061549,./emotion-fmri-neu/cp004_beta_disgust_neutral_c0.nii.gz,4,disgust,neutral
0.2952582500866261,1.1045696573367512,0.62929224482285,1.0355597791534084,0.514464858553456,-1.2471297870550344,-0.7626908568680361,-0.4507688008200518,0.2649050454460677,0.43540340893234586,-2.2285045885304826,0.5690736738927746,1.1807338506593497,0.9110241595965551,1.1227457592095598,0.7717902254461462,-0.7605784222397839,0.1538577713270942,1.376861198915097,1.6100586264159258,-2.911474315409248,./emotion-fmri-neu/cp005_beta_anger_congruent_c0.nii.gz,5,anger,congruent
0.7479920522227257,1.5051776525550733,0.47288088680227025,1.2251340023186894,0.7654971661579715,0.007963743647019603,-0.008103645936299503,1.1502230680257173,1.4640105170925313,1.2852205716192129,-0.854952731307,0.8836965378425468,1.5858760584838933,0.842745938445014,1.365131011143544,1.0722469296326878,0.2776478776304536,0.8705829794357176,1.9781708762904762,2.5102364318269235,-1.9407475246248502,./emotion-fmri-neu/cp005_beta_anger_incongruent_c0.nii.gz,5,anger,incongruent
0.9643314782650207,1.5416270080878118,-0.4568337695296635,1.740557565539218,0.14663704620079338,0.5929008862280191,0.24899495684407308,-0.20093603038437402,-0.2678900495280788,-0.4999888379887319,-1.2133885121943884,1.186129622150327,1.646593588325539,-0.08763011897679153,1.1796382914115342,0.29392871798765063,-0.5651895880694869,0.5804454943860606,1.2419602500156988,0.26734549993962853,-3.8347626731255775,./emotion-fmri-neu/cp005_beta_anger_neutral_c0.nii.gz,5,anger,neutral
0.3591896288571549,1.54497328351245,-0.9642417647240378,1.1041940075296122,0.5388373496485834,-0.29100304964986173,-1.0220189618077153,0.2554114457514851,0.9038731284532192,2.825656226787774,-0.9284008373286368,0.1934929795656737,1.2836770405211997,-0.7685035769002894,0.41649436887838287,1.3237185198142853,-0.4295307572361746,0.3343897717594266,0.7807456681808915,1.3718770966827283,-1.1069767840110059,./emotion-fmri-neu/cp005_beta_fear_congruent_c0.nii.gz,5,fear,congruent
1.0673087949281796,1.7079069809994762,1.3097486122751654,2.2107314306678703,1.8422036894047213,0.17355685492102121,0.042238460397405024,-0.1731296223889641,1.9385786457823422,3.0595219659643744,-1.0443612004073726,1.0276920138550487,1.6706232373129069,1.0107113106100332,2.0532908460033763,1.3542669819014963,-0.060185432889848046,0.8176458043662574,1.854423628430982,2.5152457338979217,-2.141029051447797,./emotion-fmri-neu/cp005_beta_fear_incongruent_c0.nii.gz,5,fear,incongruent
0.42532562767974574,1.3459901356013406,-1.0573263962106307,-0.28352477696553663,0.8369389406254445,0.8645904980963024,-0.10182226908082014,-0.6434114566476608,1.4903351282564807,1.1387228069742348,-0.5093282289484484,0.26181709954657467,1.0393152308602256,-1.077329770182576,0.4478833657215235,0.9153487910808499,0.3557481491183999,0.15438527869858387,2.139796050225781,1.376308851284473,-1.331881444524387,./emotion-fmri-neu/cp005_beta_fear_neutral_c0.nii.gz,5,fear,neutral
0.863623738282418,1.9592721934279065,-0.22049585699082216,1.6454408520792432,0.770243326500125,0.36280741074432393,0.16612806193005944,1.5514025675196503,1.4051405701643995,1.768082139422875,-0.799258590101387,0.670693143370418,1.7107868823161136,0.32705784049334796,2.112151778344213,0.8877276091270299,0.31798693995970617,0.9593816317065155,1.1044059022137969,0.6681627046164743,-0.8177818848523648,./emotion-fmri-neu/cp005_beta_disgust_congruent_c0.nii.gz,5,disgust,congruent
0.05366285612673721,0.8678839458565313,-0.8573585110918625,0.9345699208867997,-0.8661170038873907,-1.1051195638347464,-0.5091887782924447,0.48802942129392873,0.8077098216258903,1.6135354122811545,-1.9450891376638288,0.16048116168168383,0.8992965087708398,-0.7574788532908365,1.4318338037531984,-0.8507711322671888,-0.927576814166388,0.08174575030917863,1.0985285009598862,1.737065810731534,-3.0264186738643977,./emotion-fmri-neu/cp005_beta_disgust_incongruent_c0.nii.gz,5,disgust,incongruent
0.87462368346261,2.145217246308672,-1.439778759007765,1.6057047518235765,0.4030059373270553,0.6664331956325478,0.31835965402580685,0.5580129622790828,0.4466211060767484,-0.439203505828577,-0.7045295679250161,0.8916693049167759,2.0497157850528644,-0.3801307465185623,1.7948073609402597,1.139164604776747,-0.33357946033151326,0.7418433421727407,0.19318653003876665,-0.3532189206549829,-3.120531363043376,./emotion-fmri-neu/cp005_beta_disgust_neutral_c0.nii.gz,5,disgust,neutral
-0.4037983240716614,0.35750080470625584,-0.5246538807632121,0.0048875959578271785,0.003978605382473282,-0.8373580526965093,-0.4377961650312236,-0.051738323840016365,0.6578144126002778,1.3524414281450434,0.17386445404210515,-0.35304046940290573,0.16267026421679623,-0.26588149980303405,-0.30955233659818265,0.5632958638937964,-0.49370575426019353,-0.23466298605467212,0.12966866865730348,1.043159924601963,-0.2035302017131739,./emotion-fmri-neu/cp006_beta_anger_congruent_c0.nii.gz,6,anger,congruent
-0.3297357664208189,0.6265231794841201,-1.524354022453861,-0.8317563839446828,-0.29939206614571034,-1.1811366748147116,-0.9553194431025838,-0.04146944311793199,0.06305766561767782,0.3079086470666826,-1.212987221695313,-0.44687246223397314,0.5304946204888853,-2.1100672484842478,-1.248731043180453,-0.3972222573205666,-0.7980887854458499,-1.2946229018911113,0.6877696329693629,0.0013321349930644113,-1.5682469708797349,./emotion-fmri-neu/cp006_beta_anger_incongruent_c0.nii.gz,6,anger,incongruent
0.179085328282286,0.9163191450188714,-1.3181180247948039,-0.6568863261739744,0.05519982653304382,0.5374053883681273,-0.00982876066674622,0.3414333417781282,1.3704847330228964,0.7622470280107054,0.6216183716920167,0.14130549440315684,0.8850225413334707,-2.923742290603364,-1.0599235433021283,-1.6065039291835927,0.3503046785543307,-1.3304070968344963,1.2922842481061796,0.6120013820678761,0.2655159394809693,./emotion-fmri-neu/cp006_beta_anger_neutral_c0.nii.gz,6,anger,neutral
-0.3974137909533827,0.48384587609643487,-1.8568387706864324,-0.8630985886610452,-1.3205729038173635,-1.4635573662535537,-0.166546286260696,-0.13698592413511382,-0.6836406152803435,-0.5044201611058261,-1.6454357829792745,-0.6257646280956028,0.1195612002047671,-1.4979119474790596,-1.066071761787822,-1.3885053276726742,-0.5265544770438402,-0.08736103633348295,-0.4428444809879783,-1.4181372174995794,-1.8443367969524422,./emotion-fmri-neu/cp006_beta_fear_congruent_c0.nii.gz,6,fear,congruent
-0.22463729098715982,0.9248319173076498,-1.868243184172551,-0.1458995219370325,-0.061798905646918235,-0.14404031169768042,-0.6338810567451444,0.3387264922613718,0.12708507821317902,0.691952837708983,0.2501070756445152,-0.25577457094924416,0.7445950423224558,-2.1762259064193303,-0.6293586106403418,-0.6216038952190494,-0.073519128651445,-0.5375898545813644,0.501759626062313,-0.22283245393225667,-0.10863911126711702,./emotion-fmri-neu/cp006_beta_fear_incongruent_c0.nii.gz,6,fear,incongruent
-0.2135206631791254,0.5915328052026794,-1.7552405887616278,-0.6789678132501611,-0.5395128417335486,-0.7014703972323449,-0.17422783432466357,-0.03665719610754995,0.013390816441832598,-1.1898028014125923,-1.5638704832041634,-0.2347043284157223,0.4761954676495344,-1.4476577824296801,-1.0029408746889519,-0.3704479651895455,-0.24208760115150593,-0.36768702734912867,-0.27118262643292884,-1.386583343195056,-1.5603820041060996,./emotion-fmri-neu/cp006_beta_fear_neutral_c0.nii.gz,6,fear,neutral
-0.45964487353486594,0.3936192223854363,-1.0346709228988997,-0.37368765766503476,-1.3405519283875682,-0.7848379861096189,-0.8717254616576938,0.5317770946865512,0.06497027135265968,0.47272745082276957,0.29228345970686476,-0.4641088240185343,0.1651534342284173,-1.3655804076826576,-0.9340776184724374,-0.9865409057100614,-1.195641644851768,-0.5739951952899712,0.03144773013878927,1.1699436282105686,0.4172070850140957,./emotion-fmri-neu/cp006_beta_disgust_congruent_c0.nii.gz,6,disgust,congruent
-0.506767747855043,0.4722022096115456,-0.6505897535162577,-0.5442379486730056,-0.36334758654952515,-0.9395875254594493,-1.015638752103161,0.287606656752911,-0.2518800826328546,-0.04311355817987041,-0.48526896212946835,-0.4522816327844984,0.4202756469645384,-0.8037836382780263,-1.4538138417337134,-0.41059716091650406,-0.7248867426853047,-1.3031078995580365,0.3191840690369677,0.5578187986922457,-1.166678143752558,./emotion-fmri-neu/cp006_beta_disgust_incongruent_c0.nii.gz,6,disgust,incongruent
0.09231331209004179,1.044889689841508,-1.1086394689292074,0.10719963577216235,0.554119330031907,0.29527270898580404,0.22851716842284778,0.00967245536690814,-0.6661971658029399,0.40497514809823476,-1.2632959571916376,0.013245825437865314,0.6856369593737042,-1.1594844626979777,-0.36721250199965877,0.4965347149502268,0.5434122475869115,-0.9215879992158247,0.49372206889339865,0.14774493535819086,-0.18228931217151023,./emotion-fmri-neu/cp006_beta_disgust_neutral_c0.nii.gz,6,disgust,neutral
0.09728023356592543,0.2012912667536633,-0.8077530683161526,0.953646524665374,-0.6528093863759007,2.419358706088944,1.8120719635525844,0.16971198673466847,1.2349583382871114,1.0580752346452984,0.322343157137167,0.23972257691163015,0.6179135497385476,-0.5362452385269046,0.48936961048186794,0.023322637108556574,1.782330407829301,1.2035540896639902,1.4084240506335313,2.076082879125165,0.5559038829162963,./emotion-fmri-neu/cp007_beta_anger_congruent_c0.nii.gz,7,anger,congruent
-0.46402680413231284,-0.42726680975548675,-0.6405573210112221,-0.9642082509354039,-1.0628322233988023,0.2090457452377991,-0.07407770388563235,-0.19693753700985098,0.031183527495200446,0.049522085567724285,-0.5124665515981143,-0.5454066804059342,-0.21561893857040673,-0.7608816432436488,-0.9782821099037025,-0.8163145398469871,-0.19855894195757973,0.12768476587207025,-0.8168158392872072,-0.9485764760476567,-0.5673665631161312,./emotion-fmri-neu/cp007_beta_anger_incongruent_c0.nii.gz,7,anger,incongruent
